protein_id,cluster_id,permanence,fd,membership,intra,extra,emax
4932.YLR396C,10,1.0,0.0,0.5,51,0,-1
4932.YOR028C,10,1.692307692307692,0.0,0.846153846153846,9,10,5
4932.YPL067C,10,0.8333333333333333,0.0,0.41666666666666663,3,2,3
4932.YFR054C,10,1.0,0.0,0.5,4,2,3
4932.YGR282C,10,17.18300653594771,0.0,8.591503267973856,18,1,5
4932.YOR030W,10,1.0,0.0,0.5,7,0,-1
4932.YDR166C,10,1.0,0.0,0.5,36,0,-1
4932.YKL061W,10,1.0,0.0,0.5,7,0,-1
4932.YLR181C,10,1.0,0.0,0.5,13,0,-1
4932.YNR067C,10,3.857142857142857,0.0,1.9285714285714286,8,2,4
4932.YLR248W,10,1.0,0.0,0.5,5,0,-1
4932.YHR195W,10,0.55,0.0,0.275,6,3,7
4932.YBR066C,10,0.0,0.0,0.0,3,3,-1
4932.YPL161C,10,1.0,0.0,0.5,14,0,-1
4932.YFR040W,10,7.714285714285714,0.0,3.857142857142857,8,1,2
4932.YDL090C,10,1.1233766233766234,0.0,0.5616883116883117,13,6,7
4932.YGL158W,10,1.0,0.0,0.5,2,1,5
4932.YCR106W,10,3.0,0.0,1.5,3,1,4
4932.YHR063C,10,0.9,0.0,0.45,5,5,5
4932.YDR407C,10,30.46451612903226,0.0,15.23225806451613,32,0,-1
4932.YGL161C,10,3.678571428571429,0.0,1.8392857142857144,9,1,5
4932.YDR316W-A,10,1.0,0.0,0.5,1,0,-1
4932.YBR102C,10,36.42042042042042,0.0,18.21021021021021,37,1,4
4932.YPL162C,10,0.8333333333333333,0.0,0.41666666666666663,3,2,7
4932.YOR370C,10,14.411494252873563,0.0,7.205747126436782,30,2,4
4932.YLR370C,10,4.375661375661376,0.0,2.187830687830688,28,6,14
4932.YER074W-A,10,2.0,0.0,1.0,6,3,1
4932.YCL014W,10,6.83982683982684,0.0,3.41991341991342,22,3,4
4932.YPL187W,10,20.34285714285714,0.0,10.17142857142857,21,1,5
4932.YCR047W-A,10,0.0,0.0,0.0,1,4,-1
4932.YDR218C,10,1.0,0.0,0.5,9,0,-1
4932.YHR023W,10,4.223556317895941,0.0,2.1117781589479705,54,11,4
4932.YDR040C,10,5.963675213675214,0.0,2.981837606837607,27,4,5
4932.YDR490C,10,2.3934065934065933,0.0,1.1967032967032967,15,4,7
4932.YMR109W,10,1.0,0.0,0.5,44,0,-1
4932.YEL043W,10,1.0,0.0,0.5,3,0,-1
4932.YDR069C,10,1.0943722943722942,0.0,0.5471861471861471,23,14,14
4932.YKL176C,10,1.004040404040404,0.0,0.502020202020202,14,6,4
4932.YOL110W,10,0.2063492063492064,0.0,0.1031746031746032,11,5,7
4932.YER114C,10,24.326666666666668,0.0,12.163333333333334,25,1,3
4932.YNL180C,10,4.402380952380953,0.0,2.2011904761904764,22,3,5
4932.YJR058C,10,16.035984848484848,0.0,8.017992424242424,34,1,1
4932.YML016C,10,1.1376623376623378,0.0,0.5688311688311689,21,11,4
4932.YAL002W,10,15.046236559139786,0.0,7.523118279569893,31,2,2
4932.YEL040W,10,1.9,0.0,0.95,6,1,12
4932.YML052W,10,0.65,0.0,0.325,7,2,5
4932.YKR014C,10,8.873015873015873,0.0,4.436507936507937,28,3,4
4932.YOR342C,10,1.0,0.0,0.5,1,0,-1
4932.YMR231W,10,39.473076923076924,0.0,19.736538461538462,40,1,11
4932.YJL058C,10,1.0,0.0,0.5,14,0,-1
4932.YHR073W,10,0.8,0.0,0.4,5,5,7
4932.YOR242C,10,0.0,0.0,0.0,2,4,-1
4932.YCL068C,10,2.488888888888889,0.0,1.2444444444444445,10,3,4
4932.YFL034W,10,0.0,0.0,0.0,1,2,-1
4932.YDR071C,10,0.08333333333333326,0.0,0.04166666666666663,3,4,4
4932.YNR049C,10,1.0,0.0,0.5,32,0,-1
4932.YGL145W,10,6.297008547008547,0.0,3.1485042735042734,27,4,1
4932.YGR058W,10,4.5,0.0,2.25,6,0,-1
4932.YBL056W,10,1.0,0.0,0.5,12,0,-1
4932.YIL159W,10,14.715942028985507,0.0,7.357971014492754,45,4,2
4932.YPR188C,10,4.59047619047619,0.0,2.295238095238095,15,3,4
4932.YHR035W,10,2.3,0.0,1.15,16,5,3
4932.YBL104C,10,2.1575757575757573,0.0,1.0787878787878786,13,4,1
4932.YMR140W,10,0.0,0.0,0.0,5,8,-1
4932.YOR284W,10,2.0,0.0,1.0,3,1,5
4932.YDL161W,10,9.319500674763832,0.0,4.659750337381916,40,3,5
4932.YNL128W,10,0.7161133603238867,0.0,0.35805668016194336,29,16,2
4932.YJL083W,10,1.0,0.0,0.5,9,0,-1
4932.YIL152W,10,0.0,0.0,0.0,3,5,-1
4932.YKR027W,10,1.0,0.0,0.5,7,0,0
4932.YPL192C,10,2.0,0.0,1.0,2,1,15
4932.YDR472W,10,1.0,0.0,0.5,27,0,-1
4932.YNR044W,10,11.257575757575758,0.0,5.628787878787879,12,1,5
4932.YIL117C,10,1.1666666666666667,0.0,0.5833333333333334,5,3,2
4932.YCL032W,10,1.0,0.0,0.5,27,0,-1
4932.YPR173C,10,7.557971014492754,0.0,3.778985507246377,25,2,5
4932.YGR038W,10,0.0,0.0,0.0,10,9,7
4932.YPL089C,10,5.511827956989247,0.0,2.7559139784946236,30,6,4
4932.YGR049W,10,0.0,0.0,0.0,1,2,-1
4932.YIL153W,10,3.8333333333333335,0.0,1.9166666666666667,22,4,3
4932.YDR507C,10,1.5384615384615383,0.0,0.7692307692307692,15,6,4
4932.YNL066W,10,1.0,0.0,0.5,9,0,-1
4932.YER054C,10,1.2472549019607844,0.0,0.6236274509803922,25,17,5
4932.YOL016C,10,14.304761904761905,0.0,7.152380952380953,15,1,5
4932.YDL019C,10,1.5357142857142856,0.0,0.7678571428571428,8,4,7
4932.YLR040C,10,1.0,0.0,0.5,5,0,-1
4932.YKL209C,10,1.764790764790765,0.0,0.8823953823953825,24,7,4
4932.YDR061W,10,0.0,0.0,0.0,4,29,-1
4932.YMR077C,10,1.0,0.0,0.5,26,0,-1
4932.YLR262C,10,64.2360576923077,0.0,32.11802884615385,65,1,15
4932.YKL157W,10,3.5833333333333335,0.0,1.7916666666666667,7,4,5
4932.YJR076C,10,4.0743083003952565,0.0,2.0371541501976282,24,4,4
4932.YNR031C,10,1.0,0.0,0.5,21,0,-1
4932.YMR163C,10,0.0,0.0,0.0,9,9,5
4932.YKR072C,10,4.084249084249085,0.0,2.0421245421245424,14,3,4
4932.YNL258C,10,1.0,0.0,0.5,29,0,-1
4932.YGR261C,10,1.0,0.0,0.5,20,0,-1
4932.YLR311C,10,1.0,0.0,0.5,1,0,-1
4932.YDR336W,10,0.0,0.0,0.0,1,2,-1
4932.YGR080W,10,16.823529411764707,0.0,8.411764705882353,18,0,0
4932.YLR190W,10,1.1357142857142857,0.0,0.5678571428571428,9,4,1
4932.YPL179W,10,-0.1166666666666667,0.0,-0.05833333333333335,6,8,4
4932.YCR040W,10,6.619047619047619,0.0,3.3095238095238093,7,1,4
4932.YJR151C,10,1.0,0.0,0.5,2,0,-1
4932.YAL029C,10,2.2477777777777774,0.0,1.1238888888888887,26,8,2
4932.YOR211C,10,0.715925925925926,0.0,0.357962962962963,26,26,1
4932.YGR279C,10,1.0,0.0,0.5,9,0,-1
4932.YDR414C,10,0.4999999999999999,0.0,0.24999999999999994,5,2,8
4932.YKR019C,10,1.0,0.0,0.5,10,0,-1
4932.YPL084W,10,6.063076923076923,0.0,3.0315384615384615,27,3,3
4932.YDR525W-A,10,1.0,0.0,0.5,6,0,-1
4932.YNL204C,10,8.345588235294118,0.0,4.172794117647059,18,1,5
4932.YOR291W,10,-0.16666666666666674,0.0,-0.08333333333333337,5,5,7
4932.YGR009C,10,24.028061224489797,0.0,12.014030612244898,49,2,7
4932.YBR260C,10,1.0,0.0,0.5,17,0,-1
4932.YMR244W,10,1.0,0.0,0.5,1,0,-1
4932.YGL101W,10,0.5,0.0,0.25,3,2,3
4932.YCR015C,10,4.1,0.0,2.05,5,1,15
4932.YGL005C,10,1.0,0.0,0.5,10,0,-1
4932.YNL296W,10,1.0,0.0,0.5,1,0,-1
4932.YMR063W,10,1.0,0.0,0.5,8,0,-1
4932.YPL236C,10,0.7727272727272727,0.0,0.38636363636363635,14,6,2
4932.YHR158C,10,1.0623376623376624,0.0,0.5311688311688312,12,6,4
4932.YML109W,10,0.585858585858586,0.0,0.292929292929293,10,10,4
4932.YBL047C,10,5.757755102040816,0.0,2.878877551020408,52,6,3
4932.YJL024C,10,1.0,0.0,0.5,13,0,-1
4932.YNL090W,10,3.88475975975976,0.0,1.94237987987988,37,8,4
4932.YFL027C,10,3.9487179487179485,0.0,1.9743589743589742,13,3,1
4932.YDR456W,10,2.840659340659341,0.0,1.4203296703296704,14,4,7
4932.YDR274C,10,0.0,0.0,0.0,0,3,-1
4932.YER177W,10,-0.20707070707070696,0.0,-0.10353535353535348,24,34,-1
4932.YJL159W,10,1.0,0.0,0.5,7,0,-1
4932.YKL013C,10,8.352941176470589,0.0,4.176470588235294,17,2,3
4932.YOR216C,10,14.39047619047619,0.0,7.195238095238095,15,1,14
4932.YNL269W,10,1.0,0.0,0.5,1,0,-1
4932.YBR083W,10,0.9559588626739262,0.0,0.4779794313369631,33,16,4
4932.YCL063W,10,1.3833333333333333,0.0,0.6916666666666667,10,4,4
4932.YOL160W,10,0.0,0.0,0.0,0,3,-1
4932.YPL137C,10,1.0,0.0,0.5,2,2,5
4932.YMR079W,10,2.5347261434217954,0.0,1.2673630717108977,23,7,7
4932.YJL178C,10,1.0,0.0,0.5,30,0,-1
4932.YNR066C,10,0.0,0.0,0.0,1,2,-1
4932.YOR329C,10,1.0,0.0,0.5,11,0,-1
4932.YLR001C,10,0.0,0.0,0.0,0,3,-1
4932.YNL325C,10,1.0,0.0,0.5,13,0,-1
4932.YKL041W,10,1.0,0.0,0.5,26,0,-1
4932.YKL007W,10,0.884090909090909,0.0,0.4420454545454545,11,8,4
4932.YLR211C,10,1.0,0.0,0.5,26,0,-1
4932.YCR041W,10,0.0,0.0,0.0,1,1,4
4932.YKL129C,10,35.55873015873016,0.0,17.77936507936508,36,1,14
4932.YOL141W,10,0.6369047619047619,0.0,0.31845238095238093,8,7,2
4932.YKR068C,10,47.4104609929078,0.0,23.7052304964539,49,0,-1
4932.YJR092W,10,30.393548387096775,0.0,15.196774193548388,31,1,4
4932.YMR104C,10,1.4640522875816995,0.0,0.7320261437908497,21,6,3
4932.YBR109C,10,0.41816326530612247,0.0,0.20908163265306123,51,39,4
4932.YOR008C,10,4.02292490118577,0.0,2.011462450592885,25,3,4
4932.YOL112W,10,1.0,0.0,0.5,16,0,-1
4932.YDR039C,10,7.5,0.0,3.75,8,1,5
4932.YJL049W,10,2.25,0.0,1.125,10,3,15
4932.YNL264C,10,3.5,0.0,1.75,4,1,7
4932.YPL120W,10,1.7797619047619049,0.0,0.8898809523809524,49,21,5
4932.YPL049C,10,5.8431372549019605,0.0,2.9215686274509802,18,3,4
4932.YJR142W,10,0.0,0.0,0.0,0,4,-1
4932.YCR097W,10,2.0555555555555554,0.0,1.0277777777777777,10,4,4
4932.YBR276C,10,0.0,0.0,0.0,2,3,-1
4932.YBR023C,10,5.186206896551724,0.0,2.593103448275862,31,4,5
4932.YHL017W,10,2.0,0.0,1.0,4,0,-1
4932.YLR431C,10,1.0,0.0,0.5,33,0,-1
4932.YGL079W,10,1.0,0.0,0.5,10,0,-1
4932.YOR327C,10,18.074458874458877,0.0,9.037229437229438,56,3,5
4932.YPR079W,10,0.8761904761904761,0.0,0.43809523809523804,9,3,2
4932.YDR247W,10,1.0,0.0,0.5,3,0,0
4932.YKL179C,10,5.833333333333333,0.0,2.9166666666666665,13,2,14
4932.YKR013W,10,1.0,0.0,0.5,4,0,-1
4932.YNL270C,10,0.08333333333333326,0.0,0.04166666666666663,4,3,15
4932.YDR276C,10,5.133333333333333,0.0,2.5666666666666664,6,1,14
4932.YJL079C,10,1.0,0.0,0.5,2,0,-1
4932.YHR161C,10,41.53310104529617,0.0,20.766550522648085,43,0,-1
4932.YCR073C,10,1.0,0.0,0.5,18,0,-1
4932.YHR179W,10,1.0,0.0,0.5,2,2,5
4932.YBR171W,10,0.0,0.0,0.0,6,8,14
4932.YOL060C,10,0.42857142857142855,0.0,0.21428571428571427,4,6,5
4932.YER187W,10,1.8,0.0,0.9,5,2,1
4932.YLR184W,10,-0.5,0.0,-0.25,1,2,-1
4932.YLR414C,10,0.8333333333333333,0.0,0.41666666666666663,7,3,5
4932.YPR097W,10,1.7,0.0,0.85,5,2,2
4932.YCR018C,10,1.0,0.0,0.5,2,0,-1
4932.YLR417W,10,8.561253561253562,0.0,4.280626780626781,27,3,3
4932.YDR122W,10,1.0,0.0,0.5,3,0,-1
4932.YPR005C,10,1.0,0.0,0.5,5,0,-1
4932.YBR077C,10,3.1923076923076925,0.0,1.5961538461538463,14,4,5
4932.YGL168W,10,1.0,0.0,0.5,1,0,-1
4932.YKL051W,10,1.0,0.0,0.5,4,0,-1
4932.YGR212W,10,0.0,0.0,0.0,2,2,4
4932.YML119W,10,0.0,0.0,0.0,1,6,-1
4932.YGR152C,10,8.482125603864734,0.0,4.241062801932367,46,5,4
4932.YIL109C,10,5.393431167016073,0.0,2.6967155835080363,56,7,2
4932.YMR211W,10,-0.5,0.0,-0.25,1,2,-1
4932.YKR028W,10,0.5818181818181818,0.0,0.2909090909090909,11,11,2
4932.YJL185C,10,2.3627450980392157,0.0,1.1813725490196079,16,7,5
4932.YPR105C,10,1.0,0.0,0.5,39,0,-1
4932.YDR459C,10,6.619047619047619,0.0,3.3095238095238093,7,1,5
4932.YMR086W,10,4.7,0.0,2.35,5,1,5
4932.YGR035C,10,0.0,0.0,0.0,1,5,-1
4932.YPL238C,10,1.0,0.0,0.5,2,0,-1
4932.YGR122W,10,7.964285714285714,0.0,3.982142857142857,8,1,1
4932.YIR022W,10,0.7724358974358975,0.0,0.38621794871794873,16,13,14
4932.YKR007W,10,11.333333333333334,0.0,5.666666666666667,24,2,2
4932.YLR261C,10,1.0,0.0,0.5,4,0,-1
4932.YDR100W,10,1.0,0.0,0.5,8,0,-1
4932.YOR301W,10,3.892156862745098,0.0,1.946078431372549,19,3,5
4932.YMR065W,10,1.2,0.0,0.6,7,2,15
4932.YOR220W,10,1.2857142857142856,0.0,0.6428571428571428,8,4,5
4932.YKR051W,10,1.0,0.0,0.5,1,0,-1
4932.YBR059C,10,1.0,0.0,0.5,11,0,-1
4932.YER123W,10,1.0,0.0,0.5,15,0,-1
4932.YDR357C,10,1.0,0.0,0.5,9,0,-1
4932.YDR080W,10,7.343548387096774,0.0,3.671774193548387,31,4,1
4932.YLR310C,10,0.4047619047619049,0.0,0.20238095238095244,29,23,5
4932.YIL062C,10,13.698412698412698,0.0,6.849206349206349,28,2,3
4932.YBL048W,10,0.0,0.0,0.0,0,4,-1
4932.YKL096W-A,10,1.2,0.0,0.6,10,5,5
4932.YDR261C,10,1.0,0.0,0.5,3,3,5
4932.YDL233W,10,3.0,0.0,1.5,3,1,7
4932.YDL128W,10,1.0,0.0,0.5,14,0,-1
4932.YOR181W,10,16.10323383084577,0.0,8.051616915422885,68,3,4
4932.YJR004C,10,1.0,0.0,0.5,14,0,-1
4932.YKL212W,10,0.8095670210007779,0.0,0.40478351050038897,31,17,7
4932.YNL192W,10,2.7222222222222223,0.0,1.3611111111111112,9,3,5
4932.YBL061C,10,10.581818181818182,0.0,5.290909090909091,12,0,-1
4932.YCR024C-A,10,0.0,0.0,0.0,3,1,8
4932.YPL199C,10,3.0666666666666664,0.0,1.5333333333333332,12,2,5
4932.YER008C,10,1.0,0.0,0.5,28,0,-1
4932.YGR037C,10,0.0,0.0,0.0,7,10,-1
4932.YLR099W-A,10,10.836363636363636,0.0,5.418181818181818,11,1,1
4932.YDR033W,10,0.0,0.0,0.0,2,2,-1
4932.YGR014W,10,25.513846153846153,0.0,12.756923076923076,26,1,14
4932.YOR077W,10,0.0,0.0,0.0,0,3,-1
4932.YDR246W-A,10,0.0,0.0,0.0,0,7,-1
4932.YDR136C,10,3.1666666666666665,0.0,1.5833333333333333,4,1,4
4932.YHR110W,10,0.8055555555555556,0.0,0.4027777777777778,9,6,5
4932.YDL029W,10,7.162042788129744,0.0,3.581021394064872,69,10,4
4932.YLR440C,10,1.0,0.0,0.5,18,0,-1
4932.YBR234C,10,33.49910873440285,0.0,16.749554367201426,34,1,1
4932.YGR027W-A,10,1.0,0.0,0.5,2,0,-1
4932.YLR297W,10,0.0,0.0,0.0,0,5,-1
4932.YNL300W,10,6.142857142857142,0.0,3.071428571428571,8,0,0
4932.YDR022C,10,35.74920634920635,0.0,17.874603174603173,35,2,4
4932.YNL076W,10,0.5904761904761904,0.0,0.2952380952380952,6,7,5
4932.YFL026W,10,4.291025641025641,0.0,2.1455128205128204,42,6,14
4932.YJL094C,10,3.857142857142857,0.0,1.9285714285714286,8,2,1
4932.YGL002W,10,7.642857142857143,0.0,3.8214285714285716,8,1,14
4932.YJR106W,10,1.0,0.0,0.5,4,0,-1
4932.YDL072C,10,-0.014285714285714346,0.0,-0.007142857142857173,7,10,5
4932.YNL181W,10,0.0,0.0,0.0,1,10,-1
4932.YMR068W,10,1.0,0.0,0.5,12,0,-1
4932.YKL077W,10,5.466666666666667,0.0,2.7333333333333334,6,1,5
4932.YKL105C,10,1.0,0.0,0.5,6,0,-1
4932.YOR109W,10,18.94399460188934,0.0,9.47199730094467,40,1,5
4932.YJR138W,10,4.277777777777778,0.0,2.138888888888889,10,1,15
4932.YLL042C,10,12.47,0.0,6.235,25,2,1
4932.YDL188C,10,0.8126436781609195,0.0,0.40632183908045977,29,21,4
4932.YMR028W,10,2.3655172413793104,0.0,1.1827586206896552,30,10,5
4932.YMR092C,10,8.257352941176471,0.0,4.1286764705882355,17,2,1
4932.YGR026W,10,0.0,0.0,0.0,0,3,-1
4932.YJL093C,10,2.259090909090909,0.0,1.1295454545454544,12,3,7
4932.YMR209C,10,0.6666666666666666,0.0,0.3333333333333333,4,4,2
4932.YOL030W,10,1.0,0.0,0.5,8,0,-1
4932.YNL249C,10,0.0,0.0,0.0,1,6,-1
4932.YIL042C,10,0.55,0.0,0.275,5,4,3
4932.YOL018C,10,65.33892773892774,0.0,32.66946386946387,66,1,14
4932.YBR130C,10,1.1547619047619047,0.0,0.5773809523809523,8,6,2
4932.YLR238W,10,3.248484848484848,0.0,1.624242424242424,11,3,4
4932.YCL067C,10,0.33484848484848484,0.0,0.16742424242424242,11,12,4
4932.YPL152W,10,9.645977011494253,0.0,4.8229885057471265,30,3,3
4932.YNL294C,10,1.0,0.0,0.5,9,0,-1
4932.YDL226C,10,8.131282051282051,0.0,4.065641025641026,26,3,1
4932.YNR035C,10,7.699275362318841,0.0,3.8496376811594204,24,3,3
4932.YOR247W,10,0.0,0.0,0.0,2,6,-1
4932.YNL242W,10,16.75222816399287,0.0,8.376114081996436,33,3,4
4932.YGL059W,10,0.30000000000000004,0.0,0.15000000000000002,4,5,5
4932.YGR269W,10,0.0,0.0,0.0,1,6,-1
4932.YNL157W,10,0.5333333333333333,0.0,0.26666666666666666,4,7,4
4932.YHR211W,10,1.0,0.0,0.5,2,0,-1
4932.YOL007C,10,1.0,0.0,0.5,2,1,14
4932.YJL146W,10,0.0,0.0,0.0,1,2,-1
4932.YBR199W,10,0.0,0.0,0.0,3,3,1
4932.YER140W,10,0.0,0.0,0.0,2,3,-1
4932.YOR087W,10,1.0,0.0,0.5,8,0,-1
4932.YML104C,10,0.0,0.0,0.0,6,6,1
4932.YDR239C,10,0.0,0.0,0.0,1,1,4
4932.YOL129W,10,6.190476190476191,0.0,3.0952380952380953,7,1,5
4932.YCL027W,10,1.0,0.0,0.5,34,0,-1
4932.YML089C,10,0.0,0.0,0.0,1,2,-1
4932.YJL004C,10,29.324137931034482,0.0,14.662068965517241,31,0,-1
4932.YGL200C,10,2.7071969696969695,0.0,1.3535984848484848,34,9,14
4932.YPR158W-B,10,1.0,0.0,0.5,1,0,-1
4932.YDR183W,10,0.75,0.0,0.375,3,4,4
4932.YOL003C,10,4.333333333333333,0.0,2.1666666666666665,10,2,4
4932.YAL063C,10,1.0,0.0,0.5,2,0,-1
4932.YKR090W,10,1.0,0.0,0.5,14,0,-1
4932.YJL170C,10,1.0,0.0,0.5,8,0,-1
4932.YPR011C,10,0.0,0.0,0.0,2,5,-1
4932.YGL098W,10,33.67023172905526,0.0,16.83511586452763,34,1,1
4932.YIL173W,10,0.0,0.0,0.0,2,1,-1
4932.YIL015W,10,1.8844537815126048,0.0,0.9422268907563024,17,7,5
4932.YFR007W,10,0.0,0.0,0.0,3,4,-1
4932.YGL084C,10,0.0,0.0,0.0,0,5,-1
4932.YOL014W,10,0.8333333333333333,0.0,0.41666666666666663,3,2,1
4932.YBR131W,10,1.0,0.0,0.5,12,0,-1
4932.YDR389W,10,7.071428571428571,0.0,3.5357142857142856,15,2,1
4932.YPL148C,10,-0.5,0.0,-0.25,1,2,-1
4932.YML057W,10,6.2040650406504065,0.0,3.1020325203252033,41,6,5
4932.YOR042W,10,-0.46666666666666673,0.0,-0.23333333333333336,7,13,-1
4932.YHR143W,10,11.469696969696969,0.0,5.734848484848484,12,1,4
4932.YGL229C,10,1.9523809523809526,0.0,0.9761904761904763,8,2,4
4932.YMR132C,10,0.0,0.0,0.0,0,3,-1
4932.YOR050C,10,0.0,0.0,0.0,0,3,-1
4932.YLR314C,10,2.1358974358974363,0.0,1.0679487179487182,28,9,4
4932.YLR283W,10,0.0,0.0,0.0,0,6,-1
4932.YER166W,10,5.846153846153846,0.0,2.923076923076923,14,1,7
4932.YLR170C,10,16.816176470588236,0.0,8.408088235294118,18,0,-1
4932.YCR054C,10,0.0,0.0,0.0,1,1,5
4932.YKR050W,10,1.3424242424242423,0.0,0.6712121212121211,12,5,4
4932.YPL259C,10,20.595238095238095,0.0,10.297619047619047,21,1,3
4932.YMR218C,10,13.982758620689655,0.0,6.991379310344827,30,1,2
4932.YJR126C,10,0.0,0.0,0.0,0,5,-1
4932.YIR019C,10,1.2679738562091503,0.0,0.6339869281045751,20,7,4
4932.YGL181W,10,6.776190476190476,0.0,3.388095238095238,15,2,11
4932.YMR004W,10,11.515151515151516,0.0,5.757575757575758,12,1,4
4932.YML068W,10,0.0,0.0,0.0,0,7,-1
4932.YLR356W,10,7.166666666666667,0.0,3.5833333333333335,15,2,1
4932.YJL020C,10,9.583908045977012,0.0,4.791954022988506,30,3,7
4932.YJL207C,10,1.35,0.0,0.675,10,3,1
4932.YDR480W,10,1.0,0.0,0.5,16,0,-1
4932.YPR145C-A,10,1.0,0.0,0.5,1,0,-1
4932.YBL103C,10,0.5293040293040294,0.0,0.2646520146520147,12,14,5
4932.YJR066W,10,0.29397664623497577,0.0,0.14698832311748788,59,52,4
4932.YOR014W,10,0.4458874458874459,0.0,0.22294372294372294,23,21,4
4932.YOL092W,10,-0.6666666666666667,0.0,-0.33333333333333337,1,3,-1
4932.YGL223C,10,1.0,0.0,0.5,7,0,-1
4932.YPL072W,10,0.8333333333333333,0.0,0.41666666666666663,4,3,14
4932.YPL070W,10,0.5151515151515151,0.0,0.25757575757575757,12,11,5
4932.YKR003W,10,2.2,0.0,1.1,5,2,7
4932.YBR074W,10,2.0,0.0,1.0,2,1,7
4932.YJL128C,10,12.685897435897436,0.0,6.342948717948718,41,2,4
4932.YLR073C,10,2.0,0.0,1.0,2,1,14
4932.YGL212W,10,46.54209065679926,0.0,23.27104532839963,47,1,7
4932.YBR108W,10,2.977777777777778,0.0,1.488888888888889,10,3,7
4932.YKR042W,10,3.8333333333333335,0.0,1.9166666666666667,4,1,7
4932.YHR098C,10,1.0782145782145782,0.0,0.5391072891072891,39,20,5
4932.YNR071C,10,0.6666666666666666,0.0,0.3333333333333333,2,3,1
4932.YML001W,10,4.8271944922547325,0.0,2.4135972461273663,85,14,4
4932.YEL062W,10,7.583333333333333,0.0,3.7916666666666665,17,1,15
4932.YOL082W,10,12.285443338074916,0.0,6.142721669037458,35,6,5
4932.YBR005W,10,3.8333333333333335,0.0,1.9166666666666667,5,0,0
4932.YCR032W,10,0.5,0.0,0.25,2,4,7
4932.YFL039C,10,0.1242938742938744,0.0,0.0621469371469372,147,145,4
4932.YNL327W,10,5.454545454545455,0.0,2.7272727272727275,12,2,4
4932.YDL227C,10,0.0,0.0,0.0,0,3,-1
4932.YOL083W,10,3.560846560846561,0.0,1.7804232804232805,25,10,5
4932.YFR008W,10,5.933333333333334,0.0,2.966666666666667,7,0,0
4932.YOR286W,10,0.0,0.0,0.0,1,10,-1
4932.YNL135C,10,0.15137844611528828,0.0,0.07568922305764414,19,15,4
4932.YLL001W,10,0.4654121863799283,0.0,0.23270609318996416,33,34,1
4932.YCL066W,10,13.31868131868132,0.0,6.65934065934066,14,1,4
4932.YIL161W,10,1.0,0.0,0.5,2,0,-1
4932.YHR001W,10,5.666666666666667,0.0,2.8333333333333335,6,1,7
4932.YLL010C,10,0.9666666666666667,0.0,0.48333333333333334,4,6,4
4932.YGL206C,10,5.292796092796093,0.0,2.6463980463980463,94,12,15
4932.YKR102W,10,1.0,0.0,0.5,3,0,-1
4932.YHR102W,10,0.8273809523809523,0.0,0.41369047619047616,7,8,4
4932.YLR257W,10,0.5,0.0,0.25,3,2,5
4932.YBL078C,10,1.3530574285049988,0.0,0.6765287142524994,68,34,5
4932.YHR181W,10,1.3777777777777778,0.0,0.6888888888888889,10,5,14
4932.YNL223W,10,10.51747311827957,0.0,5.258736559139785,32,3,4
4932.YOR188W,10,1.0,0.0,0.5,9,0,-1
4932.YIL122W,10,0.0,0.0,0.0,1,1,4
4932.YDR055W,10,4.4,0.0,2.2,6,0,0
4932.YOR051C,10,0.0,0.0,0.0,2,1,-1
4932.YGL167C,10,1.3578947368421053,0.0,0.6789473684210526,22,8,1
4932.YIL004C,10,67.40122914837576,0.0,33.70061457418788,69,0,-1
4932.YHR095W,10,0.0,0.0,0.0,1,1,4
4932.YKR088C,10,0.5714285714285714,0.0,0.2857142857142857,9,6,7
4932.YPL242C,10,3.3974358974358974,0.0,1.6987179487179487,40,10,4
4932.YDR436W,10,1.438095238095238,0.0,0.719047619047619,15,7,4
4932.YPR051W,10,0.25595238095238093,0.0,0.12797619047619047,7,8,3
4932.YOR275C,10,20.51904761904762,0.0,10.25952380952381,21,1,3
4932.YMR124W,10,3.2142857142857144,0.0,1.6071428571428572,8,2,4
4932.YMR181C,10,3.1666666666666665,0.0,1.5833333333333333,4,1,7
4932.YBR128C,10,1.0,0.0,0.5,31,1,5
4932.YFR003C,10,4.062091503267974,0.0,2.031045751633987,18,4,14
4932.YGL198W,10,6.34065934065934,0.0,3.17032967032967,14,2,11
4932.YNL098C,10,0.0,0.0,0.0,48,26,5
4932.YDR420W,10,1.0,0.0,0.5,17,0,-1
4932.YJL181W,10,1.3333333333333333,0.0,0.6666666666666666,4,2,7
4932.YOR190W,10,1.4666666666666668,0.0,0.7333333333333334,6,3,5
4932.YGL210W,10,17.27812718378756,0.0,8.63906359189378,55,2,4
4932.YPR075C,10,1.0,0.0,0.5,16,0,-1
4932.YOR036W,10,8.78987678987679,0.0,4.394938394938395,67,6,14
4932.YCL008C,10,3.5454545454545454,0.0,1.7727272727272727,35,6,3
4932.YEL005C,10,1.0,0.0,0.5,8,0,-1
4932.YGL214W,10,0.8333333333333333,0.0,0.41666666666666663,3,2,1
4932.YOL116W,10,1.0,0.0,0.5,8,0,-1
4932.YMR071C,10,6.666666666666667,0.0,3.3333333333333335,7,1,4
4932.YDR486C,10,6.666666666666667,0.0,3.3333333333333335,22,2,7
4932.YHR061C,10,3.8112554112554116,0.0,1.9056277056277058,22,5,4
